Names,frequency
rumaisa,1
raihaanah,1
rumaanah,1
raihan,1
rukayat,1
raihana,1
ruksana,1
raima,1
raina,1
rukhsar,1
rukhsana,1
rukhsaar,1
raiqah,1
rasool,1
nazneen,1
qaasim,1
na'imah,1
muttee,1
muwafaq,1
muzakkir,1
muzammil,1
muzaynah,1
muzhir,1
muznah,1
myreen,1
na'eemah,1
na'il,1
na'ilah,1
naa'il,1
muttalib,1
naa'irah,1
naa-ilah,1
naa-irah,1
naadhirah,1
naadirah,1
naailah,1
naajy,1
naasih,1
naasir,1
naasirah,1
naathim,1
muttaqi,1
mutee,1
naazneen,1
mustafeedh,1
mushtaaq,1
mushtaq,1
muskaan,1
muskan,1
muslimah,1
mussah,1
mussarrat,1
musta'eenah,1
mustaeen,1
mustafa,1
mustafeed,1
mustahsan,1
mutazz,1
mustajab,1
mustakim,1
mustaneer,1
mustaqeem,1
mustatab,1
mutaa,1
mutahharah,1
mutahhir,1
mutashim,1
mutawassit,1
mutazah,1
naazhim,1
naba,1
mushir,1
naib,1
nageenah,1
nagheen,1
naghmah,1
nagina,1
nahal,1
naheed,1
naheeda,1
naheedah,1
nahida,1
nahla,1
nahleejah,1
naifah,1
nafisah,1
naila,1
nailah,1
naim,1
naimah,1
nain,1
naina,1
najaah,1
najaf,1
najah,1
najair,1
najdah,1
nageen,1
nafis,1
nabeeh,1
nadesh,1
nabeela,1
nabigh,1
nabih,1
nabiha,1
nabihah,1
nabil,1
nabila,1
nabilah,1
nadeeda,1
nadeemah,1
nadeen,1
nadhir,1
nafesa,1
nadim,1
nadimah,1
nadir,1
nadira,1
nadirah,1
nadiyah,1
nadr,1
nadra,1
nadwa,1
nadyne,1
nafasat,1
mushira,1
mushfiq,1
pervaiz,1
muhyee,1
muhajir,1
muharrem,1
muheet,1
muhib,1
muhibb,1
muhja,1
muhriz,1
muhsinah,1
muhtadi,1
muhtady,1
muhtashim,1
muiz,1
mughnee,1
muizza,1
mujaahid,1
mujaddid,1
mujahid,1
mujazziz,1
mujeeb,1
mujeebah,1
mujibur,1
mujtaba,1
mujtabaa,1
mukhlis,1
muhafiz,1
mughith,1
mukthadir,1
mubid,1
muayid,1
muazah,1
muballigh,1
mubarak,1
mubarakah,1
mubaraq,1
mubashir,1
mubashirah,1
mubassir,1
mubassirah,1
mubeen,1
mud-dath-thir,1
mufti,1
mudabbir,1
mudasir,1
mudasser,1
mueen,1
mueez,1
mufaddal,1
mufakkir,1
mufallah,1
mufeeda,1
mufid,1
muflih,1
mukhtar,1
mulayl,1
musheera,1
murtadaa,1
muqsit,1
muqtadir,1
muqtasid,1
muraad,1
murabbi,1
murad,1
murdiyyah,1
mursal,1
murshidah,1
murtaad,1
murtaadh,1
murtadhaa,1
muqbil,1
murtadhy,1
murtaza,1
musa,1
musad,1
musad-diq,1
musaddiq,1
musaddiqah,1
musaykah,1
museeb,1
musharraf,1
musheer,1
muqeet,1
muqbalah,1
mumin,1
munerah,1
mumina,1
mumtaz,1
mun'im,1
muna,1
munaf,1
munaw-war,1
munawar,1
munazzah,1
muneeba,1
muneebah,1
muneera,1
muniba,1
muqatadir,1
munira,1
munis,1
munisa,1
munize,1
munkadir,1
munqad,1
muntazir,1
munthir,1
munzir,1
muqadaas,1
muqaddas,1
najeeba,1
najeebah,1
najeed,1
noman,1
nisha,1
nishaaj,1
nishat,1
