Names,frequency
madhubala,2
madanmohan,2
madangopal,2
madan,2
sarang,2
sarasvat,2
lona,2
lokprakash,2
sarbani,2
sarika,2
lalitmohan,2
sarita,2
lohitashwa,2
lohit,2
lochan,2
sarojini,2
lilavati,2
lekha,2
leela,2
lavanya,2
lavali,2
latika,2
latangi,2
lata,2
manjyot,2
manohar,2
rekha,2
rujuta,2
"naagpal, nagpal",2
naagendra,2
naagdhar,2
rochan,2
rohan,2
rohini,2
rohit,2
murari,2
muralidhar,2
roma,2
romila,2
mukul,2
roshan,2
mukesh,2
mugdha,2
roshni,2
mudit,2
ruchi,2
ruchira,2
rudra,2
rudrani,2
mrinalini,2
mrinalika,2
mrinal,2
mrigesh,2
mrigendra,2
rujula,2
mriganayani,2
mrigalochan,2
naagpati,2
riti,2
nabhomani,2
namita,2
nandita,2
nandini,2
nandika,2
nandi,2
renu,2
renuka,2
nandan,2
resham,2
reshma,2
reva,2
nand,2
namrata,2
revati,2
namit,2
nachiketa,2
namdev,2
naman,2
nalinikant,2
nalini,2
nalin,2
nakul,2
nakshatra,2
ripudaman,2
rishabh,2
rishi,2
nagesh,2
nagendra,2
nagdhar,2
mrigakshi,2
mridula,2
manoj,2
rukma,2
meghnad,2
meghdutt,2
meghana,2
megha,2
sagar,2
meera,2
meenakshi,2
meena,2
sagun,2
medha,2
saguna,2
mayuri,2
mayukhi,2
mayank,2
maya,2
sahastrabahu,2
sahastrajit,2
matangi,2
sai,2
martand,2
mareechi,2
marala,2
manushri,2
sajala,2
manu,2
mansukh,2
manprasad,2
manoranjan,2
manorama,2
meghraj,2
sadhana,2
sadashiv,2
mitul,2
rukmini,2
rupa,2
rupak,2
moti,2
monish,2
rupesh,2
rupin,2
mohit,2
mohini,2
mohin,2
rusham,2
mohan,2
rutajit,2
mithilesh,2
menaka,2
mithil,2
mitesh,2
saanjh,2
mitali,2
misri,2
sabrang,2
minal,2
sachetan,2
sachi,2
milind,2
sachin,2
mihir,2
sadanand,2
chiranjeev,2
sita,2
agraj,2
avani,2
amba,2
chandani,2
anupama,2
bandhura,2
avanindra,2
chandika,2
vijay,2
chandini,2
adarsh,2
chandra,2
anuprabha,2
unmesh,2
vijaya,2
vandan,2
ambika,2
ambuda,2
bhawanidas,2
anuradha,2
trilochana,2
trilochan,2
atulya,2
ambuj,2
chandana,2
bhim,2
avanti,2
veerendra,2
vidyasagar,2
aditi,2
vrinda,2
vidyut,2
anulata,2
virochan,2
amar,2
balram,2
animesh,2
ulka,2
ulupi,2
vanaja,2
avantika,2
chameli,2
champa,2
champak,2
champakmala,2
chanchal,2
chanchala,2
amaris,2
uma,2
chandrabhaga,2
achintya,2
aditya,2
amitava,2
vaibhav,2
chandrak,2
upama,2
vipula,2
atal,2
vipul,2
upasana,2
amita,2
apala,2
bhaskar,2
chandraki,2
veena,2
viplav,2
angarika,2
angana,2
vipin,2
abhinav,2
aparna,2
vagishwari,2
vagish,2
bhargavi,2
vipan,2
banmala,2
vanmala,2
ami,2
abhishek,2
anuragini,2
ambuja,2
anurati,2
vijayalakshmi,2
vijayant,2
vani,2
anusha,2
bhavini,2
achala,2
achal,2
unnati,2
vaidehi,2
anushri,2
atmajyoti,2
vyomesh,2
atmaja,2
ameya,2
bhavesh,2
tridiva,2
bankimchandra,2
vanita,2
aditri,2
chakrika,2
urja,2
brijesh,2
balamohan,2
vishwambhar,2
vishnupriya,2
bina,2
vishnu,2
anjani,2
bahula,2
ajala,2
bahugandha,2
akuti,2
bageshri,2
bijal,2
alak,2
baldev,2
brijmohan,2
badrinath,2
aja,2
alaknanda,2
brinda,2
anjali,2
vajra,2
udaya,2
vishwakarma,2
balamani,2
vidur,2
akshay,2
ankal,2
ankit,2
balachandra,2
bipin,2
ankita,2
balaaditya,2
akriti,2
balaji,2
bala,2
bakul,2
vishva,2
ankur,2
ankush,2
akanksha,2
tungesh,2
anju,2
anmol,2
vishwa,2
vidula,2
akshat,2
balakrishna,2
anshu,2
vidya,2
vidyaranya,2
vishakha,2
aloki,2
agastya,2
trisha,2
vallika,2
alopa,2
vivek,2
avishi,2
vama,2
alpa,2
alpana,2
avinashi,2
budhil,2
amala,2
chakradhar,2
vamika,2
vidyadhar,2
anisha,2
bhudev,2
anish,2
anuj,2
visala,2
anuja,2
vallari,2
vibha,2
trishna,2
alok,2
ahladita,2
anshula,2
uddhav,2
trupti,2
vidyacharan,2
vajramani,2
vishalya,2
anita,2
bhuvana,2
alka,2
agrata,2
vimala,2
bhuvan,2
vibhas,2
bhushan,2
vishalakshi,2
bhupendra,2
vittanath,2
vallabh,2
bhupen,2
vidyadevi,2
apeksha,2
bhavani,2
arihant,2
bhagirath,2
charulekha,2
bhairav,2
charumati,2
arij,2
vinay,2
anantram,2
yasti,2
yatin,2
timin,2
bhagyalakshmi,2
ashalata,2
vasumati,2
ashakiran,2
ushma,2
asha,2
chatura,2
amrita,2
tilak,2
amritambu,2
bhagwant,2
varun,2
charulata,2
charudutta,2
charu,2
yashodhara,2
vikram,2
bhanumati,2
ashish,2
bhanuja,2
bhanudas,2
yashoda,2
yashodhan,2
yashodhar,2
ashika,2
vineeta,2
chandralekha,2
vineet,2
urvi,2
usha,2
tista,2
ananya,2
vinaya,2
bhairavi,2
charanjit,2
yashpal,2
vikrant,2
amritaya,2
chane,2
arjun,2
bhadrak,2
vasuda,2
yudhajit,2
yudhisthir,2
yukta,2
tejaswini,2
arpana,2
tejas,2
vasu,2
teja,2
yukti,2
chinmayi,2
arundhati,2
chintamani,2
teerth,2
aruna,2
arun,2
anagha,2
yuvaraj,2
vimal,2
utpalini,2
arunima,2
vasanti,2
anamika,2
bela,2
vinata,2
vinanti,2
chetan,2
varuni,2
aalok,2
yogendra,2
yogesh,2
anandita,2
anand,2
chhavi,2
amshula,2
chhaya,2
vasuki,2
yogita,2
vasudhara,2
aagney,2
utpal,2
arnav,2
utpala,2
chidambar,2
archita,2
vaishali,2
yash,2
anchita,2
chandramukhi,2
vatsala,2
abha,2
amoda,2
amodini,2
abhay,2
vinita,2
bhanuprasad,2
amol,2
abhaya,2
chandranath,2
vinodini,2
archana,2
ved,2
ashok,2
ashwini,2
chandrika,2
chandresh,2
angada,2
ashwatthama,2
bharadwaj,2
abhijay,2
yamuna,2
vijul,2
vijeta,2
yamini,2
ashutosh,2
vikas,2
varija,2
chandrashekhar,2
ashlesha,2
varij,2
bharavi,2
urmila,2
bharati,2
abhilasha,2
urmi,2
vinod,2
abhilash,2
yaksha,2
toya,2
yashawini,2
sadabindu,1
sainath,1
ruhin,1
saiprasad,1
ruhi,1
vihanga,1
saanvi,1
saijeevadhara,1
sadar,1
saiamartya,1
vikunth,1
vidyaaranya,1
saicharan,1
rukhmini,1
saideep,1
vilaas,1
saikalakala,1
sailadev,1
vilas,1
vilasini,1
vijayarathna,1
saikalateeta,1
vijayendra,1
saipratap,1
saikiran,1
vilina,1
vijigeesh,1
sajan,1
saaras,1
vilok,1
vilochan,1
sajni,1
rugu,1
vijeesh,1
saju,1
vidojas,1
vilohit,1
vidita,1
vijendra,1
sabhya,1
sabita,1
sakash,1
saket,1
sachet,1
vilokan,1
rudrakali,1
vidisha,1
sacchidananda,1
sachh,1
sabeena,1
sadabhuja,1
sachita,1
sajal,1
vidvatam,1
vidvan,1
ruhan,1
sachiv,1
vijval,1
sajani,1
vidushi,1
sachit,1
sabal,1
sachish,1
sajili,1
sajiv,1
saatatya,1
vijayesh,1
saatvik,1
sajiva,1
sajjan,1
rukm,1
saketha,1
sai satpurusha,1
sadhna,1
sagardutt,1
sagari,1
rushil,1
vighnesh,1
sagarika,1
vighnajit,1
vidyutprabha,1
rupeshwar,1
rupasi,1
vighneshwar,1
sahaj,1
rupashri,1
rustam,1
sadhil,1
vikasni,1
sahana,1
sahar,1
sadhika,1
sadhvi,1
rupeshwari,1
saharsh,1
saffar,1
vikesh,1
sadru,1
saee,1
vihang,1
saesha,1
vikern,1
safal,1
vihaan,1
rushda,1
vigrah,1
sagan,1
vikramaditya,1
vikramajit,1
rusheek,1
rupika,1
sadiva,1
vikat,1
rupi,1
sahara,1
rutesh,1
vijayanti,1
ruma,1
sahib,1
sadavir,1
sahiba,1
sahil,1
sahila,1
sahima,1
rushabh,1
saakaar,1
vikruti,1
vikramin,1
rukminesh,1
sahira,1
vijayanthi,1
sahishnu,1
vikarnan,1
sahitya,1
viksar,1
sahoj,1
sadeepan,1
saagar,1
sahas,1
rupang,1
rupashi,1
sahasra,1
vidyadhari,1
sahasrad,1
ruth,1
rutva,1
sahasya,1
sahaya,1
sahdev,1
sadgun,1
sadhan,1
rupali,1
rwiju,1
saachi,1
saheli,1
vikramendra,1
sahen,1
rupal,1
sabri,1
tatya,1
vidip,1
sarjena,1
sarthak,1
sartaj,1
vayujat,1
saroja,1
vayun,1
sarngin,1
sarla,1
vayunand,1
sargini,1
sarjana,1
vayya,1
sarit,1
sarisha,1
sarish,1
sarin,1
veda,1
vayu,1
saruchi,1
sarup,1
sarupa,1
sarvambh,1
sarvak,1
sarvajina,1
vatsar,1
sarvagny,1
sarvagjna,1
sarvag,1
vatsin,1
sarvadharin,1
sarvadev,1
sarvadaman,1
sarvad,1
sarva,1
vaydeesh,1
saruprani,1
vedanga,1
sargam,1
vedmohan,1
saptanshu,1
vedavrata,1
saral,1
sarakshi,1
vedavyaas,1
sarada,1
sara,1
saptarishi,1
vedbhushan,1
vedant,1
vedesh,1
saptajit,1
vedha,1
saprathas,1
vedi,1
saphala,1
vedika,1
vedatmane,1
sarala,1
sarama,1
sarana,1
sarbajit,1
sarayu,1
saravati,1
saravana,1
sarat,1
vedanti,1
saraswati,1
sarasvati,1
sarasija,1
vedaprakash,1
sarasa,1
saras,1
saranya,1
saransh,1
vedatman,1
vatsapal,1
sarvang,1
vatsal,1
satvamohan,1
satvika,1
vasuman,1
satvik,1
satvi,1
satveer,1
satvat,1
satvari,1
sattviki,1
sarvani,1
satruijt,1
satpati,1
satpal,1
satkartar,1
satishchandra,1
satindra,1
vasumat,1
vasulakshmi,1
satvinder,1
vasudharini,1
satyadarshi,1
satyavaan,1
vashisht,1
satyashrawaa,1
satyasheel,1
vashnie,1
satyarupa,1
satyapriya,1
vasistha,1
satyankar,1
satyam,1
vasudev,1
vasudeva,1
vasudha,1
satyakaam,1
satyadev,1
satinath,1
satin,1
sati,1
sashriti,1
sashi,1
sashang,1
vasusen,1
vatatmaj,1
vati,1
saryu,1
vatradhara,1
sarwar,1
