Names,frequency
gursharan,2
shantipriya,2
aariz,2
shivananda,2
tejal,2
aarya,2
aaryan,2
bhumi,2
aashman,2
gunjan,2
sharanya,2
aashutosh,2
yayati,2
nibaal,2
sharath,2
aasha,2
aash,2
nanda,2
kanishka,2
tej,2
teja,2
kanishta,2
nesayem,2
aatish,2
kanak,2
teju,2
rama,2
aaradhya,2
chandana,2
yogi,2
shanmuka,2
sharu,2
gulzar,2
nehal,2
chaitanya,2
aapt,2
shiva,2
shiv,2
abedin,2
aanjaneya,2
abeer,2
rakshitha,2
chandan,2
kavana,2
aayush,2
aayu,2
kanav,2
tejaswi,2
bhuvana,2
chanchal,2
shantha,2
aatreya,2
aarif,2
geet,2
aarav,2
yasti,2
kanan,2
ganjan,2
chand,2
nakshatra,2
swetha,2
gahana,2
aashish,2
aaditya,2
bhanupriya,2
ranjitha,2
karma,2
yakootah,2
yaksha,2
nawar,2
aadesh,2
tanmaya,2
khairiya,2
nirupam,2
hara,2
nawal,2
karunya,2
shreenidhi,2
sheetal,2
happy,2
tanvi,2
karthik,2
shey,2
rhiday,2
ratan,2
rajas,2
shaurya,2
shatisha,2
reshma,2
revathi,2
kamal,2
swagata,2
navdeep,2
nabhya,2
haresha,2
bhanu,2
kamakshi,2
nabhi,2
aadhira,2
reth,2
shree,2
rajeshwari,2
tanuj,2
revani,2
naveena,2
aadhya,2
yagna,2
tharesh,2
kama,2
tanmayi,2
nirmit,2
nisarg,2
rasika,2
rajhans,2
gagan,2
theju,2
gopi,2
kartar,2
rhudai,2
bhagwati,2
resham,2
yamha,2
adarsh,2
bharavi,2
adarsha,2
kamalesh,2
bharathi,2
gopu,2
kallol,2
shravya,2
ruthvika,1
ravali,1
sajeevan,1
sainaresh,1
saima,1
ravalnath,1
raunak,1
saanvi,1
saanvika,1
ravinandan,1
saanj,1
raveena,1
ruthwick,1
sainath,1
rutik,1
ratul,1
saanchita,1
saipraasad,1
saamiya,1
rutti,1
saamita,1
rashmitha,1
raveendra,1
saiprasad,1
saipratap,1
rutu,1
saamarth,1
saanvith,1
sailee,1
saashi,1
saikumar,1
rasik,1
ravindranath,1
sabari gireesh,1
sabari,1
saikalateeta,1
ratnesh,1
rashyaa,1
saiketan,1
ravindra,1
sabareeshwara,1
rashvanth,1
ruthrapriya,1
sabareesh,1
sabanna,1
rashree,1
sajjita,1
sabal,1
saatwik,1
saatvika,1
saikumari,1
sajni,1
sailatha,1
ruthu,1
ratri,1
ruthvick,1
rattan,1
ruthvik,1
saatvik,1
saira,1
saathwika,1
rutuja,1
saaliha,1
raven,1
ravikeerti,1
sajini,1
rwiju,1
ryan,1
ryka,1
rashmika,1
sajitha,1
saabira,1
saalima,1
sajiv,1
saabith,1
ravikanth,1
rashmil,1
ravikala,1
saachee,1
ruwayda,1
sajan,1
rutveeka,1
rutwika,1
sajana,1
rutwik,1
ravikiran,1
ravikumar,1
rutvika,1
sajani,1
ravikumara,1
sajili,1
rutvik,1
sajeth,1
rutvij,1
rutvick,1
rutvi,1
rashmin,1
rutvee,1
sajala,1
saisaran,1
rutujit,1
ravi,1
sajeeth,1
saakshi,1
rutushree,1
saakaar,1
rashma,1
saajitha,1
saahith,1
sairah,1
sairaj,1
sairiki,1
saagar,1
saadwik,1
sajjan,1
sajal,1
saish,1
ravichandra,1
rashmita,1
saadvi,1
rashmi,1
saisha,1
sabhya,1
sajiva,1
saisharan,1
ravina,1
saadhna,1
saisree,1
saadhika,1
saachi,1
saadhvika,1
sabrina,1
saikalakala,1
sahishnu,1
rathnama,1
sadwik,1
raswitha,1
sadwin,1
sadya,1
rathna,1
saeeda,1
ratanesh,1
saesha,1
safa,1
safal,1
saffar,1
ratanjali,1
rathinesh,1
safiya,1
sagan,1
sahira,1
sadvita,1
sahit,1
rathikala,1
sadvin,1
sadhwin,1
sahoj,1
sadhya,1
sadi,1
raswith,1
rathnavelu,1
sadiqua,1
sadiva,1
sahla,1
sahitya,1
sahithi,1
sadru,1
sahith,1
sahita,1
sadvi,1
sadvik,1
rathnamma,1
rathin,1
sagar,1
sadhvin,1
sahil,1
sahasrad,1
rathanamma,1
sahastrabahu,1
rathan,1
sahib,1
sahastrajit,1
sahaswi,1
sahasya,1
sahay,1
sahaya,1
sahdev,1
sahdew,1
sahen,1
saheli,1
saheel,1
rathamani,1
saheera,1
sahiba,1
sahasra,1
sagardutt,1
rathi,1
sagari,1
sahima,1
ratannabha,1
sagarika,1
sagarotharaka,1
rathika,1
sagun,1
saguna,1
sahaj,1
rathik,1
sahane,1
sahila,1
sahara,1
ratesh,1
sahare,1
saharsh,1
sahas,1
sadhwik,1
rasvith,1
sabi,1
rasmita,1
ratnalekha,1
sachi,1
sachin,1
ratnakar,1
sachish,1
saijeevadhara,1
sachit,1
sachitra,1
sachiv,1
sada,1
sadabhuja,1
ratnajyouti,1
sadabindu,1
saijayani,1
sadaf,1
ratnajyoti,1
sadaiappan,1
sachh,1
sachethan,1
sadaiyan,1
sachetan,1
sabiha,1
sabita,1
rasmaru,1
sabitha,1
ratnavali,1
ratnapriya,1
ratnaprabha,1
ratnanidhi,1
rasmi,1
ratnangi,1
saheeth,1
ratnamma,1
saijit,1
ratnamala,1
sachchit,1
ratnali,1
sachet,1
ratnadeep,1
ratnabhu,1
sadhvika,1
ratish,1
sadhana,1
sai-tasmyee,1
sadhanand,1
sadhavi,1
sai-krisha,1
sai-kiran,1
sadhika,1
rasul,1
ratikant,1
sadhil,1
sadhna,1
sai-damodara,1
sadhri,1
ruthivika,1
rati,1
rathni,1
rathnesh,1
ratil,1
sadhan,1
sadaiyappan,1
sadguna,1
sadanand,1
ratnabali,1
sadar,1
sadashiv,1
saija,1
sadashiva,1
saideep,1
sadashivan,1
sadavir,1
sadeepan,1
ratnabala,1
sadgata,1
sadgati,1
sadgun,1
saiamartya,1
rasna,1
ratna,1
sadhu,1
rhutwik,1
ravindranatha,1
renit,1
rithvika,1
rithwik,1
rithwika,1
riti,1
renukadevi,1
ritik,1
ritika,1
renuka-aradhya,1
ritiksha,1
renuka,1
renu,1
ritisha,1
ritsika,1
ritu,1
renoo,1
rituparan,1
rituparna,1
rituraaj,1
rituraj,1
ritusha,1
renjitha,1
renukamma,1
rithvik,1
rithva,1
rithikadevi,1
rita,1
ritajit,1
riteeka,1
riteish,1
rithanya,1
rithesh,1
reshika,1
rithik,1
rithikaa,1
rithikan,1
rithu,1
reshank,1
rithiksha,1
rithipha,1
rithish,1
resha,1
rithisha,1
rithiwik,1
renusree,1
renukumar,1
ritusmita,1
ritusree,1
rishwitha,1
ritvik,1
rohana,1
rohanee,1
remmi,1
rohanlal,1
roheeni,1
roheet,1
rohini,1
rohinipriya,1
rohiniraman,1
remanth,1
rohinish,1
rekhaa,1
rohit,1
rohitasva,1
rekha,1
rohith,1
saju,1
rojitha,1
rolee,1
reka,1
reima,1
rohan,1
rohak,1
rena,1
reneesha,1
ritwik,1
renisha,1
ritwika,1
renesh,1
rivan,1
rivash,1
riyana,1
riyansh,1
riyanshi,1
riyansika,1
rocky,1
reneeka,1
