Names,frequency
padma,2
anamaya,2
vidhaan,2
vidyul,2
lingamurti,2
vidyadhar,2
angel,2
nonu,2
angleen,2
vidisha,2
likhita,2
anika,2
aniket,2
vidhya,2
anil,2
nupur,2
lelayamana,2
anindya,2
vidyut,2
nivruti,2
nivritti,2
vijaya,2
viji,2
vijeta,2
ananda,2
anandi,2
ananta,2
nitu,2
ananya,2
anchal,2
vija,2
anar,2
lokakanta,2
lohitaksha,2
anaya,2
anbu,2
nutan,2
anit,2
veeramani,2
vibhor,2
lankesh,2
annhad,2
lalitya,2
veni,2
paajas,2
annu,2
vena,2
paaru,2
paavak,2
paavan,2
ansh,2
lakshna,2
pabitra,2
anshul,2
lakshmikanta,2
venkatesh,2
venu,2
anna,2
vibhas,2
anjana,2
anjaneya,2
anjani,2
anji,2
anjish,2
laveena,2
anju,2
ankush,2
ank,2
ankana,2
ankira,2
veshana,2
anku,2
ankura,2
priyanshu,2
kamini,2
kamika,2
sitesh,2
saanjh,2
hridya,2
saarangi,2
hridhima,2
saatvika,2
sindhu,2
simrit,2
simran,2
hriday,2
sikara,2
homiya,2
homakala,2
dyumna,2
siddhi,2
hitexa,2
saanidhya,2
hrishita,2
ishita,2
druva,2
snehal,2
rushi,2
smrita,2
smital,2
hunar,2
smirit,2
humaithi,2
dora,2
smaran,2
skanda,2
hruday,2
drishy,2
dron,2
drona,2
sivaya,2
siddha,2
hiten,2
sadgata,2
sadguna,2
himanshu,2
himal,2
himaghna,2
sahithi,2
himaadri,2
hihikara,2
sahuri,2
elil,2
ellora,2
saikara,2
esh,2
eshan,2
eshika,2
saisha,2
eswara,2
sahastra,2
shukla,2
saharsha,2
saffalya,2
eeksha,2
hitaishi,2
sadhya,2
sadiksha,2
hiroka,2
safalya,2
hirdey,2
sahana,2
hirarama,2
hiranmay,2
saguna,2
hiran,2
hiral,2
shurya,2
diya,2
snehil,2
sobha,2
sougat,2
dhyeya,2
sparsh,2
dia,2
spandana,2
sowri,2
sowmya,2
sowjanya,2
diganta,2
digvi,2
diksha,2
indukanta,2
dikshu,2
sounak,2
dilbar,2
dilber,2
dhyani,2
dhyana,2
dhwani,2
ishana,2
srestha,2
sreshtha,2
ishat,2
sreeya,2
rochana,2
dhrupal,2
dhruva,2
sragvi,2
ish,2
irya,2
iravati,2
dhurva,2
sravya,2
sravan,2
soumya,2
dimple,2
rupam,2
sorya,2
ruhan,2
inaksha,2
rujul,2
soman,2
divam,2
rukmapura,2
ilavenil,2
sojal,2
runal,2
sohan,2
iksura,2
sohal,2
rup,2
rupak,2
divyam,2
dirgha,2
dipu,2
somya,2
sonny,2
soorya,2
dinesh,2
soorat,2
indrakanta,2
dinu,2
dip,2
sonnu,2
sonal,2
indra,2
dipena,2
sonira,2
sonika,2
indira,2
sonam,2
etash,2
hemal,2
ezhil,2
girija,2
ghantaka,2
ghanya,2
ghatala,2
ghatari,2
